Operateur;lon;lat;2G;3G;4G
20810;6.625301;45.862895;1;1;1
20810;6.707427;47.083993;1;1;0
20820;6.707468;47.084018;1;1;1
20810;6.747198;47.651779;1;1;1
20820;6.588722;45.296423;1;1;1
20810;6.588722;45.296423;1;1;1
20815;6.735661;47.4856;0;1;1
20820;6.735666;47.485672;1;1;1
20810;6.735666;47.485672;1;1;1
20815;6.747522;47.652787;0;1;1
20820;6.791061;48.262716;1;1;1
20801;6.791127;48.262696;1;0;0
20801;6.74106;47.557277;1;1;0
20810;6.791322;48.26277;1;1;1
20820;6.763046;47.866659;1;1;1
20801;6.763045;47.866092;1;1;1
20815;6.79139;48.262777;0;1;1
20815;6.763135;47.866602;0;1;1
20810;6.763187;47.866574;1;1;1
20820;6.661846;46.395386;1;1;1
20801;6.764338;47.879034;1;1;1
20801;6.625579;45.845146;1;1;1
20801;6.785668;48.176582;1;1;0
20810;6.662123;46.395242;1;1;1
20815;6.862225;49.218882;0;1;1
20820;6.862392;49.219092;1;1;0
20820;6.478659;43.509986;1;0;0
20815;6.786106;48.176108;0;1;1
20810;6.542534;44.543077;1;1;1
20801;6.855259;49.119227;0;1;1
20801;6.85927;49.163485;1;1;1
20801;6.648333;46.168611;1;1;0
20810;6.862962;49.212377;1;1;0
20801;6.480792;43.529037;1;1;1
20820;6.708306;47.053617;1;1;1
20801;6.863633;49.218053;1;1;1
20801;6.477094;43.461856;1;1;1
20810;6.634382;45.948962;1;1;1
20810;6.708801;47.05334;1;1;1
20801;6.597223;45.379987;1;1;1
20820;6.634447;45.948978;1;1;1
20815;6.561989;44.82796;0;1;0
20820;6.633805;45.934936;1;1;1
20810;6.633844;45.934944;1;1;1
20801;6.663141;46.370798;1;1;1
20801;6.856686;49.109666;1;1;1
20815;6.663326;46.370837;0;1;1
20810;6.663469;46.37122;1;1;1
20820;6.663495;46.371219;1;1;1
20820;6.860147;49.142852;1;1;1
20815;6.860161;49.142861;0;1;1
20810;6.8603;49.142883;1;1;1
20820;6.81938;48.58519;1;1;1
20810;6.81938;48.58519;1;1;1
20815;6.819394;48.58519;0;1;1
20801;6.819738;48.585251;1;1;0
20820;6.639593;45.988692;1;1;1
20810;6.639593;45.988692;1;1;1
20815;6.639695;45.988662;0;1;1
20810;6.656932;46.239946;1;1;1
20820;6.65719;46.240307;1;1;1
20815;6.571385;44.924723;0;1;1
20815;6.657222;46.24;0;1;1
20801;6.65729;46.240052;1;1;1
20820;6.571512;44.924728;1;1;1
20801;6.842584;48.87647;1;1;1
20810;6.632034;45.853457;1;1;1
20820;6.632285;45.853539;1;1;1
20801;6.675926;46.506197;1;0;0
20810;6.472596;43.315165;1;1;1
20801;6.864649;49.161071;0;1;0
20820;6.472766;43.314926;1;1;1
20820;6.86472;49.161104;1;1;1
20810;6.864719;49.160906;1;1;1
20820;6.752277;47.593007;1;1;0
20801;6.575947;44.945721;0;1;0
20810;6.753257;47.59293;1;1;0
20815;6.75346;47.592978;0;1;1
20801;6.870104;49.198035;1;1;0
20801;6.568033;44.808073;1;1;0
20815;6.568192;44.808582;0;1;1
20820;6.568404;44.808728;1;1;1
20810;6.568404;44.808728;1;1;1
20820;6.549904;44.515608;1;1;1
20801;6.55015;44.515321;1;1;1
20810;6.550266;44.515353;1;1;0
20801;6.870599;49.180241;1;1;1
20815;6.870655;49.180258;0;1;0
20810;6.485749;43.456967;1;1;1
20801;6.873218;49.209897;1;1;1
20815;6.873233;49.209923;0;1;0
20820;6.486003;43.456878;1;1;1
20815;6.566111;44.742498;0;1;1
20820;6.658762;46.165454;1;1;1
20810;6.658788;46.165462;1;1;1
20820;6.517173;43.957508;1;1;0
20820;6.608944;45.381638;1;1;0
20810;6.608944;45.381638;1;1;1
20801;6.645094;45.93295;1;1;1
20820;6.494901;43.566634;1;1;1
20815;6.495001;43.566658;0;1;1
20810;6.495127;43.566888;1;1;1
20801;6.495129;43.566717;1;1;1
20801;6.826575;48.535236;1;1;0
20820;6.82659;48.535254;1;1;0
20810;6.82659;48.535254;1;1;0
20810;6.480909;43.326415;1;1;1
20815;6.609724;45.382226;0;1;1
20820;6.481037;43.326284;1;1;1
20815;6.481112;43.326111;0;1;1
20815;6.827036;48.535429;0;1;0
20820;6.848956;48.833434;1;1;1
20810;6.848956;48.833434;1;1;1
20801;6.849177;48.836425;1;1;1
20810;6.509436;43.779991;1;1;0
20815;6.509436;43.78;0;1;0
20801;6.509436;43.78;0;1;0
20801;6.871644;49.123948;1;1;1
20820;6.871659;49.123966;1;1;1
20810;6.871667;49.123893;1;1;1
20820;6.870019;49.095231;1;1;1
20810;6.870019;49.095231;1;1;1
20810;6.473218;43.15999;1;1;1
20820;6.473329;43.159995;1;1;1
20815;6.47333;43.160004;0;1;1
20801;6.483328;43.325427;1;1;0
20801;6.47338;43.16002;1;1;1
20820;6.761355;47.582892;1;1;1
20801;6.676936;46.354993;1;1;0
20810;6.493906;43.488665;1;1;0
20810;6.645543;45.879822;1;1;1
20820;6.645568;45.879812;1;1;1
20801;6.556091;44.49307;1;1;0
20801;6.773211;47.740078;1;1;0
20820;6.494227;43.488457;1;1;1
20801;6.494241;43.488691;1;1;1
20820;6.773415;47.739179;1;1;0
20820;6.556877;44.493549;1;1;1
20810;6.556877;44.493549;1;1;0
20801;6.734717;47.167044;1;1;0
20801;6.527773;44.009489;1;1;0
20820;6.734862;47.167039;1;1;1
20810;6.734862;47.167039;1;1;1
20801;6.777371;47.772337;0;1;0
20801;6.557545;44.482975;0;1;0
20801;6.761925;47.546936;1;1;0
20820;6.762017;47.546924;1;1;1
20820;6.586777;44.933096;1;0;0
20801;6.587401;44.936312;1;1;1
20801;6.858312;48.861783;1;1;0
20801;6.667938;46.156775;1;0;1
20801;6.678605;46.308055;1;1;0
20810;6.582873;44.843437;1;1;0
20801;6.668914;46.157014;0;0;0
20810;6.589294;44.939711;1;1;0
20815;6.584036;44.854918;0;1;1
20801;6.767605;47.586709;1;1;1
20810;6.767746;47.586642;1;1;1
20810;6.761237;47.487634;1;1;1
20815;6.761299;47.487767;0;1;1
20820;6.761326;47.487396;1;1;0
20801;6.761379;47.487764;1;1;1
20820;6.761379;47.487773;1;1;1
20810;6.773062;47.646395;1;1;0
20820;6.773369;47.646214;1;1;0
20820;6.656404;45.93556;1;1;0
20815;6.762447;47.478384;0;1;1
20820;6.672399;46.160435;1;1;1
20801;6.886476;49.177749;1;1;1
20820;6.624329;45.430673;1;1;1
20810;6.624337;45.430601;1;1;1
20810;6.672691;46.160542;1;1;1
20820;6.754914;47.357234;1;1;1
20810;6.754914;47.357234;1;1;1
20801;6.829993;48.405925;0;1;1
20801;6.829993;48.405925;1;1;0
20801;6.888616;49.192703;0;1;1
20820;6.888008;49.177124;1;1;1
20810;6.888206;49.177009;1;1;1
20801;6.796373;47.908032;1;1;1
20820;6.796375;47.908059;1;1;1
20815;6.796388;47.908058;0;1;1
20810;6.796405;47.908103;1;1;1
20815;6.889593;49.175929;0;1;1
20801;6.658499;45.891843;1;1;1
20810;6.658513;45.89187;1;1;1
20815;6.658536;45.891815;0;1;1
20820;6.658591;45.891867;1;1;1
20820;6.634867;45.530885;1;1;1
20810;6.634867;45.530885;1;1;1
20801;6.751923;47.259716;0;1;0
20820;6.751936;47.259716;1;1;0
20810;6.751936;47.259716;1;1;0
20815;6.752059;47.259387;0;1;0
20801;6.577895;44.637533;1;1;0
20815;6.637772;45.565;0;1;1
20810;6.637928;45.565239;1;1;1
20815;6.83389;48.395558;0;1;1
20810;6.833934;48.395412;1;1;1
20820;6.833944;48.395376;1;1;1
20820;6.638225;45.565265;1;1;1
20801;6.80721;48.017204;1;1;0
20820;6.80721;48.017213;1;1;0
20815;6.807382;48.017351;0;1;0
20810;6.807424;48.017377;1;1;0
20801;6.893502;49.184993;0;1;1
20815;6.893588;49.185045;0;1;1
20801;6.762694;47.381163;1;1;1
20801;6.769712;47.479429;1;1;0
20820;6.769825;47.479326;1;1;0
20815;6.763052;47.381349;0;1;1
20820;6.508428;43.483612;1;1;0
20820;6.62952;45.401173;1;1;1
20810;6.62952;45.401173;1;1;1
20815;6.506948;43.453887;0;1;1
20820;6.631222;45.408807;1;1;1
20801;6.631387;45.408603;1;1;1
20810;6.631433;45.408719;1;1;1
20810;6.617788;45.197128;1;1;0
20801;6.783572;47.63872;1;1;1
20810;6.641839;45.560686;1;1;1
20820;6.64193;45.560521;1;1;1
20801;6.632775;45.417491;1;1;1
20815;6.632626;45.412079;0;1;1
20801;6.601371;44.929379;1;1;0
20820;6.632991;45.415123;1;1;1
20810;6.632991;45.415123;1;1;1
20820;6.662215;45.858603;1;1;1
20810;6.672554;46.008966;1;1;1
20820;6.672565;46.008947;1;1;1
20820;6.898034;49.18572;1;1;0
20810;6.49383;43.190692;1;1;1
20810;6.51218;43.49238;1;1;0
20815;6.512204;43.492379;0;1;1
20815;6.493888;43.190834;0;1;1
20801;6.493948;43.190598;1;1;0
20801;6.776128;47.507789;1;1;0
20801;6.632745;45.394912;1;1;1
20820;6.494154;43.190546;1;1;1
20801;6.899764;49.199193;1;1;1
20810;6.776441;47.508265;0;1;0
20801;6.696382;46.346657;1;1;0
20810;6.696512;46.346842;1;1;0
20820;6.696901;46.347009;1;1;0
20801;6.575071;44.477668;1;1;1
20820;6.635862;45.416364;1;0;0
20801;6.54036;43.913391;1;1;0
20820;6.687952;46.191284;1;1;1
20810;6.687952;46.191284;1;1;1
20810;6.766627;47.335369;1;1;0
20820;6.637168;45.425561;1;1;1
20810;6.637168;45.425561;1;1;1
20810;6.669954;45.921563;1;1;1
20820;6.669959;45.921644;1;1;1
20815;6.766674;47.335277;0;1;0
20801;6.637219;45.42555;1;1;1
20801;6.669999;45.92166;1;1;0
20815;6.637501;45.425559;0;1;1
20815;6.688357;46.190937;0;1;1
20820;6.844445;48.410411;1;1;1
20810;6.844445;48.410411;1;1;1
20801;6.844721;48.410492;1;1;1
20815;6.780558;47.518333;0;1;1
20820;6.771503;47.388871;1;1;1
20810;6.771503;47.388871;1;1;1
20801;6.781388;47.520667;1;1;1
20820;6.781418;47.520522;1;1;1
20810;6.78143;47.520702;1;1;1
20820;6.704257;46.399064;1;1;1
20815;6.591082;44.67729;0;1;1
20801;6.591073;44.676759;1;1;1
20810;6.704438;46.399049;1;1;1
20820;6.591209;44.677106;1;1;1
20810;6.591193;44.676664;1;1;0
20820;6.566992;44.294108;1;1;1
20801;6.695831;46.269996;1;1;1
20810;6.567064;44.294052;1;1;1
20801;6.56707;44.29415;1;1;0
20801;6.901889;49.155647;1;0;0
20820;6.901891;49.155674;1;1;1
20820;6.696031;46.269683;1;1;1
20810;6.90199;49.155716;1;1;1
20810;6.696098;46.269717;1;1;1
20801;6.904427;49.186377;1;1;1
20820;6.54515;43.93773;1;1;0
20810;6.54515;43.93773;1;1;0
20815;6.54515;43.937739;0;1;0
20801;6.54515;43.937739;0;1;0
20801;6.89643;49.07621;1;1;0
20801;6.642138;45.451964;1;1;1
20815;6.64216;45.452108;0;1;1
20810;6.669209;45.855527;1;1;1
20801;6.650968;45.576165;1;1;0
20820;6.905536;49.185234;1;1;1
20810;6.905536;49.185234;1;1;1
20801;6.838107;48.274223;0;1;0
20820;6.838121;48.27424;1;1;0
20810;6.838121;48.27424;0;1;0
20815;6.838122;48.274249;0;1;0
20801;6.6408;45.412616;0;1;0
20820;6.545548;43.915268;1;1;1
20810;6.545548;43.915268;1;1;1
20815;6.545553;43.91534;0;1;0
20820;6.687126;46.1001;1;1;1
20810;6.687126;46.1001;1;1;1
20815;6.779011;47.434544;0;1;1
20801;6.691943;46.169987;1;1;1
20815;6.691944;46.169996;0;1;1
20801;6.691933;46.169636;0;1;0
20820;6.691939;46.169726;1;1;1
20810;6.691939;46.169726;1;1;1
20820;6.779214;47.434231;1;1;1
20810;6.779217;47.434276;1;1;1
20815;6.81555;47.941387;0;1;1
20801;6.848826;48.399307;0;1;0
20801;6.908984;49.206509;1;1;0
20801;6.900914;49.099381;1;1;0
20815;6.90093;49.099407;0;1;1
20810;6.815758;47.941488;1;1;1
20801;6.815831;47.941377;1;1;1
20820;6.815831;47.941386;1;1;1
20801;6.849958;48.406071;0;1;0
20810;6.652435;45.561604;1;1;1
20820;6.652772;45.561665;1;1;1
20820;6.766215;47.221876;1;1;1
20810;6.766215;47.221876;1;1;1
20820;6.84499;48.322858;1;0;0
20801;6.519591;43.452433;1;1;1
20801;6.882287;48.823504;1;1;1
20801;6.572621;44.289258;1;1;0
20801;6.791468;47.560559;1;1;0
20810;6.791468;47.560559;1;1;0
20801;6.909795;49.175275;0;1;1
20820;6.63071;45.191363;1;0;0
20801;6.785239;47.459891;1;1;1
20815;6.785273;47.459998;0;1;1
20810;6.697831;46.186104;1;1;0
20801;6.911879;49.182138;0;1;1
20820;6.880792;48.764087;1;1;1
20801;6.88083;48.76386;1;1;1
20810;6.880831;48.763878;1;1;1
20815;6.880833;48.763896;0;1;1
20810;6.807256;47.751942;1;1;0
20810;6.529625;43.557675;1;1;1
20820;6.529772;43.557643;1;1;1
20801;6.816093;47.861377;1;1;1
20815;6.816182;47.8615;0;1;1
20820;6.875807;48.676638;1;1;1
20810;6.875807;48.676638;1;1;1
20820;6.816663;47.861664;1;1;1
20810;6.816663;47.861664;1;1;1
20810;6.825425;47.983277;1;1;1
20820;6.825453;47.983303;1;1;1
20801;6.68889;46.019324;1;1;0
20820;6.674085;45.785036;1;1;1
20810;6.674085;45.785036;1;1;1
20801;6.674172;45.784989;1;1;0
20801;6.794247;47.531081;1;1;0
20810;6.690001;46.020271;1;1;1
20820;6.685098;45.936702;1;1;1
20810;6.685112;45.936728;1;1;1
20815;6.685268;45.936732;0;1;1
20801;6.660531;45.548955;1;1;1
20810;6.651904;45.4176;1;1;1
20820;6.652123;45.417232;1;1;1
20810;6.858324;48.375939;1;1;1
20820;6.858336;48.37611;1;1;1
20815;6.858474;48.375961;0;1;1
20801;6.858592;48.376092;1;1;1
20810;6.619161;44.895814;1;1;0
20810;6.530884;43.491385;1;1;1
20815;6.530908;43.491366;0;1;1
20820;6.530932;43.491761;1;1;1
20801;6.653881;45.41749;1;1;1
20801;6.696351;46.051201;1;1;0
20815;6.797652;47.511405;0;1;0
20810;6.78928;47.393105;1;1;1
20801;6.797947;47.511252;0;1;1
20810;6.797111;47.498545;1;1;1
20820;6.797114;47.498581;1;1;1
20820;6.79848;47.512009;1;1;1
20810;6.79848;47.512009;1;1;1
20820;6.790096;47.392826;1;1;1
20801;6.797993;47.503103;1;1;1
20801;6.799016;47.515993;1;1;0
20820;6.657839;45.450984;1;1;1
20810;6.657839;45.450984;1;1;1
20801;6.686109;45.874999;1;1;1
20820;6.53662;43.543974;1;1;1
20815;6.536937;43.543891;0;1;1
20810;6.536971;43.544052;1;1;1
20810;6.69864;46.053659;0;1;1
20820;6.780715;47.245198;1;1;1
20810;6.780731;47.245423;1;1;1
20815;6.924627;49.214236;0;1;1
20801;6.924709;49.214044;1;1;0
20820;6.924718;49.214161;1;1;1
20810;6.924718;49.214161;1;1;1
20801;6.516358;43.201953;1;1;0
20820;6.801678;47.53585;1;1;0
20801;6.818299;47.753519;1;1;1
20801;6.534538;43.479396;1;1;1
20801;6.700692;46.055287;0;0;0
20801;6.722823;46.379943;1;1;0
20801;6.698142;46.005473;0;0;0
20801;6.698142;46.005473;1;1;1
20820;6.92414;49.170352;1;1;1
20810;6.92414;49.170352;1;1;1
20801;6.924428;49.170532;1;1;1
20815;6.924443;49.170549;0;1;1
20820;6.658039;45.396658;1;1;1
20810;6.658039;45.396658;1;1;1
20815;6.666339;45.507966;0;1;0
20801;6.711661;46.183327;1;1;1
20820;6.916196;49.044194;1;1;1
20810;6.916196;49.044194;1;1;1
20815;6.699796;46.006988;0;1;1
20820;6.711726;46.183523;1;1;1
20810;6.711726;46.183523;1;1;1
20810;6.699827;46.00687;1;1;1
20815;6.71178;46.183548;0;1;1
20820;6.699874;46.007003;1;1;1
20810;6.72725;46.406059;1;1;1
20801;6.727297;46.405985;1;0;0
20820;6.727371;46.406118;1;1;1
20820;6.805671;47.527636;1;1;1
20801;6.928179;49.191545;1;1;1
20815;6.803811;47.495515;0;1;0
20810;6.806254;47.528347;1;1;1
20801;6.647545;45.202208;1;0;0
20801;6.647545;45.202208;1;1;0
20810;6.844577;48.05763;1;1;1
20820;6.668113;45.509395;1;1;1
20810;6.66816;45.509322;1;1;1
20820;6.844961;48.058104;1;1;1
20820;6.818363;47.684032;1;1;1
20810;6.818416;47.68403;1;1;1
20810;6.802687;47.460269;1;1;1
20820;6.802767;47.460275;1;1;1
20801;6.929853;49.186098;1;1;1
20810;6.930164;49.186214;1;1;1
20801;6.862132;48.273927;0;1;0
20820;6.862133;48.273945;1;1;0
20810;6.862133;48.273945;1;1;0
20801;6.611166;44.610947;1;1;1
20815;6.862146;48.273944;0;1;0
20820;6.930265;49.186103;1;1;1
20820;6.649672;45.201985;1;1;0
20801;6.887949;48.619425;1;1;0
20810;6.64972;45.201938;1;1;1
20815;6.649733;45.201938;0;1;1
20820;6.61179;44.610836;1;1;1
20801;6.522774;43.184456;1;1;1
20801;6.920059;49.039854;1;1;1
20801;6.537856;43.42945;1;1;1
20820;6.697664;45.915269;1;1;1
20810;6.697664;45.915269;1;1;1
20810;6.538021;43.429714;1;1;0
20815;6.538052;43.429821;0;1;0
20820;6.538058;43.429713;1;1;0
20815;6.818895;47.661667;0;1;1
20820;6.818926;47.661539;1;1;1
20810;6.523074;43.184329;1;1;1
20815;6.810109;47.537998;0;1;1
20810;6.818956;47.661593;1;1;1
20815;6.523179;43.184245;0;1;1
20801;6.810212;47.53777;1;1;1
20820;6.523306;43.184304;1;1;1
20801;6.816996;47.628071;1;1;0
20815;6.81701;47.628079;0;1;1
20801;6.819547;47.661456;1;1;1
20801;6.632216;44.90805;1;1;1
20801;6.597783;44.370056;1;1;1
20820;6.609391;44.546579;1;1;0
20801;6.609391;44.546579;0;1;0
20810;6.609391;44.546579;1;1;0
20815;6.609403;44.546579;0;1;0
20820;6.631615;44.889566;1;1;1
20820;6.578909;44.060667;1;1;0
20820;6.523951;43.169075;1;1;1
20820;6.529279;43.254259;1;1;1
20810;6.524182;43.169023;1;1;1
20801;6.543697;43.486328;1;1;0
20820;6.827725;47.749706;1;1;0
20810;6.579716;44.061379;1;1;0
20801;6.579717;44.061388;1;1;0
20815;6.579729;44.061388;0;1;0
20801;6.529682;43.254606;1;1;1
20801;6.529682;43.254606;0;0;0
20810;6.529708;43.254425;1;1;1
20815;6.529722;43.254443;0;1;1
20815;6.82806;47.749722;0;1;1
20810;6.828093;47.749622;1;1;0
20810;6.531489;43.268414;1;1;0
20801;6.700834;45.905546;1;1;1
20801;6.633907;44.890897;1;1;1
20815;6.634133;44.891052;0;1;1
20801;6.526254;43.174753;1;1;1
20810;6.526361;43.174498;1;1;0
20820;6.601551;44.367086;1;1;1
20810;6.601551;44.367086;1;1;1
20820;6.552832;43.587666;1;1;1
20801;6.812651;47.496793;0;1;0
20801;6.674866;45.488432;1;1;1
20820;6.808448;47.434413;1;1;0
20801;6.676395;45.506104;1;1;1
20801;6.676395;45.506104;1;1;1
20801;6.793915;47.224271;1;1;1
20801;6.909401;48.809023;1;1;0
20820;6.909402;48.809041;1;1;0
20810;6.909402;48.809041;1;1;0
20815;6.909416;48.80905;0;1;0
20810;6.553872;43.587641;1;1;1
20820;6.67589;45.488615;1;1;1
20810;6.675893;45.48866;1;1;1
20820;6.812561;47.477997;1;1;1
20820;6.934995;49.141237;1;1;1
20810;6.935023;49.141245;1;1;1
20815;6.554172;43.587496;0;1;1
20810;6.702824;45.887325;1;1;0
20820;6.590278;44.154717;1;0;0
20801;6.590322;44.154814;1;1;1
20801;6.790787;47.159659;1;1;0
20820;6.790788;47.159668;1;1;0
20810;6.7908;47.159649;1;1;0
20815;6.790831;47.15972;0;1;1
20810;6.813877;47.47799;1;1;1
20815;6.622502;44.649724;0;1;1
20820;6.941066;49.200971;1;1;1
20815;6.941084;49.201025;0;1;1
20810;6.941102;49.201078;1;1;1
20801;6.941102;49.201087;1;1;1
20801;6.814131;47.477828;1;1;0
20820;6.535517;43.255541;1;1;1
20801;6.816402;47.503321;1;1;0
20810;6.816458;47.503545;1;1;0
20815;6.675284;45.445005;0;1;1
20810;6.535974;43.254751;1;1;1
20801;6.531082;43.174442;1;1;1
20810;6.680257;45.50943;1;1;1
20820;6.680292;45.509573;1;1;1
20801;6.818483;47.517006;0;1;1
20820;6.549695;43.466094;1;1;1
20815;6.549708;43.466102;0;1;0
20801;6.549763;43.4662;1;1;0
20810;6.549862;43.466007;1;1;1
20801;6.846095;47.893861;1;1;1
20815;6.84611;47.893888;0;1;1
20810;6.846227;47.89383;1;1;1
20820;6.846849;47.893548;1;1;1
20810;6.67806;45.454253;1;1;1
20801;6.806144;47.319984;1;1;1
20820;6.533043;43.171101;1;1;1
20820;6.678437;45.454908;1;1;1
20820;6.650233;45.020973;1;1;1
20801;6.650221;45.020405;1;1;0
20810;6.650265;45.02108;1;1;0
20815;6.65028;45.021116;0;1;1
20810;6.533613;43.171172;1;1;1
20820;6.806971;47.320254;1;1;1
20810;6.806971;47.320254;1;1;1
20815;6.807218;47.319994;0;1;0
20801;6.821484;47.518412;1;1;0
20801;6.533983;43.165163;1;1;1
20820;6.722753;46.092499;1;1;1
20815;6.722779;46.092499;0;1;1
20810;6.722881;46.092477;1;1;1
20801;6.722889;46.092405;1;1;1
20810;6.831862;47.652402;0;1;1
20801;6.916882;48.806977;1;1;1
20815;6.821077;47.494111;0;1;1
20801;6.644447;44.901494;1;1;1
20820;6.82117;47.494108;1;1;1
20810;6.82117;47.494108;1;1;1
20810;6.822121;47.506306;1;1;0
20801;6.92148;48.855766;1;0;0
20810;6.645154;44.899289;1;1;0
20801;6.536187;43.170223;1;1;1
20815;6.684167;45.49167;0;1;1
20820;6.6453;44.899393;1;1;1
20801;6.627539;44.623442;1;1;1
20801;6.896066;48.502436;1;1;0
20820;6.896097;48.502489;1;1;1
20810;6.896147;48.502433;1;1;1
20801;6.87845;48.261699;1;1;1
20810;6.8247;47.519668;1;1;1
20820;6.714888;45.939126;1;1;1
20815;6.824717;47.519721;0;1;1
20810;6.714908;45.939035;1;1;1
20801;6.647452;44.910841;1;0;0
20820;6.825421;47.519328;1;1;1
20801;6.831935;47.60963;1;1;0
20815;6.831949;47.609639;0;1;1
20801;6.825569;47.520288;1;1;0
20801;6.8411;47.736192;1;1;0
20815;6.612198;44.358735;0;1;0
20810;6.612198;44.358735;1;1;0
20820;6.879715;48.261108;1;1;1
20810;6.879846;48.261239;1;1;1
20820;6.548189;43.333565;1;1;1
20815;6.879992;48.261387;0;1;1
20810;6.548467;43.333457;1;1;1
20810;6.88383;48.30796;1;1;1
20801;6.951016;49.201212;1;1;1
20820;6.82322;47.471077;1;1;1
20815;6.82322;47.471086;0;1;1
20810;6.823251;47.471148;1;1;1
20801;6.836285;47.652707;0;1;0
20801;6.713447;45.888076;1;1;1
20820;6.884088;48.30797;1;1;1
20815;6.884088;48.30797;0;1;1
20820;6.713934;45.887835;1;1;1
20810;6.713937;45.88788;1;1;1
20810;6.630498;44.621191;1;1;0
20801;6.824801;47.482597;0;1;0
20801;6.8247;47.480807;1;1;0
20815;6.546284;43.269748;0;1;1
20801;6.827906;47.514281;0;1;1
20820;6.567495;43.610044;1;1;1
20810;6.567735;43.609919;1;1;1
20815;6.56784;43.610006;0;1;1
20801;6.567917;43.609859;1;1;0
20815;6.81004;47.24942;0;1;1
20801;6.82774;47.496361;1;1;1
20801;6.729258;46.082586;1;1;1
20820;6.810456;47.25156;1;1;1
20810;6.810456;47.25156;1;1;1
20801;6.856092;47.881918;1;1;0
20815;6.8386;47.639672;0;1;1
20801;6.838617;47.639717;1;1;1
20801;6.670839;45.198325;1;1;1
20820;6.830273;47.514086;0;1;1
20801;6.589283;43.920901;0;1;0
20810;6.589283;43.920901;1;1;0
20815;6.589296;43.920901;0;1;0
20820;6.589409;43.920915;1;1;0
20801;6.63417;44.623143;0;1;0
20801;6.692184;45.506983;0;1;0
20801;6.825617;47.441222;1;1;1
20810;6.834982;47.566553;0;1;0
20801;6.669799;45.159654;1;1;0
20820;6.839094;47.621344;1;1;1
20810;6.839121;47.621343;1;1;1
20801;6.83915;47.621379;0;1;0
20801;6.842668;47.667258;0;1;1
20801;6.87958;48.172981;1;1;0
20820;6.957268;49.195489;1;1;1
20810;6.957268;49.195489;1;1;1
20815;6.957268;49.195498;0;1;1
20801;6.842157;47.645178;1;1;1
20815;6.834533;47.538053;0;1;1
20801;6.868033;48.000361;0;1;1
20801;6.957387;49.195431;1;1;0
20820;6.563578;43.472834;1;1;1
20810;6.563591;43.472851;1;1;1
20801;6.955878;49.172481;1;1;0
20815;6.955894;49.172508;0;1;0
20801;6.873785;48.072196;1;1;1
20820;6.835081;47.537531;1;1;0
20801;6.841636;47.628686;1;1;1
20815;6.832103;47.49118;0;1;1
20801;6.832138;47.490737;0;1;0
20820;6.674571;45.19557;1;1;1
20810;6.674571;45.19557;1;1;1
20815;6.833995;47.512747;0;1;1
20801;6.695555;45.508324;1;1;1
20810;6.696848;45.512716;0;1;0
20810;6.757292;46.401575;1;1;1
20820;6.757494;46.401668;1;1;1
20801;6.757494;46.401668;1;0;0
20820;6.84456;47.633745;1;1;1
20810;6.844623;47.633887;1;1;1
20820;6.697714;45.5134;1;1;0
20815;6.844683;47.633786;0;1;1
20801;6.832785;47.460435;1;1;1
20801;6.956104;49.122477;1;1;0
20810;6.557574;43.314742;1;1;1
20801;6.847158;47.654791;1;1;1
20801;6.677627;45.195713;1;1;0
20820;6.956205;49.122536;1;1;1
20820;6.847359;47.654803;1;1;0
20810;6.920299;48.646345;1;1;0
20801;6.642765;44.657332;1;1;0
20810;6.956523;49.122391;1;1;1
20815;6.558054;43.314718;0;1;1
20801;6.558096;43.314599;1;1;1
20820;6.558105;43.314752;1;1;1
20820;6.949233;49.022305;1;1;1
20810;6.949233;49.022305;1;1;1
20801;6.84965;47.674706;1;1;0
20820;6.84842;47.649361;1;1;1
20810;6.84842;47.649361;1;1;1
20815;6.834718;47.458478;0;1;1
20820;6.850329;47.674873;1;1;1
20815;6.850329;47.674873;0;1;1
20810;6.850329;47.674873;1;1;1
20810;6.83814;47.495073;0;1;0
20801;6.617551;44.232786;1;1;0
20801;6.849988;47.65833;0;1;1
20810;6.898585;48.320113;0;1;0
20810;6.835415;47.450596;1;1;1
20820;6.835437;47.450533;1;1;1
20815;6.835437;47.450533;0;1;1
20815;6.849629;47.645969;0;1;1
20801;6.849726;47.64602;1;1;1
20801;6.730094;45.933946;1;1;1
20801;6.842141;47.537983;1;1;1
20820;6.61847;44.232846;1;1;1
20801;6.839968;47.50571;0;0;1
20810;6.722492;45.814821;1;1;1
20815;6.722498;45.814722;0;1;1
20820;6.722537;45.814729;1;1;1
20801;6.722552;45.814756;1;1;1
20810;6.618857;44.232626;1;1;1
20801;6.553866;43.195042;1;1;1
20801;6.838846;47.483054;1;1;1
20815;6.838851;47.483117;0;1;1
20820;6.940555;48.859713;1;1;1
20810;6.554205;43.195355;0;1;0
20810;6.940627;48.859405;1;1;0
20801;6.940707;48.859375;1;1;1
20801;6.824161;47.26315;1;1;0
20810;6.852132;47.649797;1;1;0
20801;6.578644;43.572398;1;1;0
20810;6.593952;43.814213;1;1;1
20820;6.594433;43.814152;1;1;1
20820;6.847342;47.566785;1;1;1
20810;6.847342;47.566785;1;1;1
20810;6.843739;47.514877;1;1;1
20801;6.843787;47.514984;1;1;1
20801;6.557182;43.207511;1;1;1
20820;6.843803;47.514848;1;1;1
20815;6.854974;47.663834;0;1;1
20815;6.85319;47.638786;0;1;1
20810;6.730209;45.877869;1;1;1
20820;6.82833;47.282815;1;1;1
